userid	venueid	poi_id	poi_name	category_code	category_group_name	category_name	phone	address_name	road_address_name	poi_longitude	poi_latitude	place_url	distance_m	requested_category_code	distance_score	temporal_score	repeat_score	long_stay_penalty	total_score	candidate_rank
4	4007	238464373	KB국민은행ATM 서울과학기술대학교 본관	BK9	은행	금융,보험 > 금융서비스 > 은행 > ATM	02-3296-5082	서울 노원구 공릉동 172	서울 노원구 공릉로 232	127.080222319325	37.6318810393419	http://place.map.kakao.com/238464373	72.0	BK9	0.1800923121479524	0.22281388888888873	0.2890648263178878	0.0	0.19906329169937195	2
4	4008	21413240	휘드카페 공릉점	CE7	카페	음식점 > 카페	02-949-5020	서울 노원구 공릉동 434-2	서울 노원구 동일로198길 78	127.07575874690441	37.62966846536175	http://place.map.kakao.com/21413240	13.0	CE7	0.7089889457372542	0.9737500000000001	0.2890648263178878	0.0	0.738937669206764	1
4	4008	26555618	유니온커피로스터	CE7	카페	음식점 > 카페 > 커피전문점	010-7400-5007	서울 노원구 공릉동 434-3	서울 노원구 동일로198길 72	127.075412069868	37.629646162789	http://place.map.kakao.com/26555618	18.0	CE7	0.6211451576154515	0.9737500000000001	0.2890648263178878	0.0	0.679203893283938	2
4	4008	1556755640	카페 써밋	CE7	카페	음식점 > 카페 > 커피전문점		서울 노원구 공릉동 437-4	서울 노원구 공릉로 229-1	127.075968138384	37.6294845295695	http://place.map.kakao.com/1556755640	38.0	CE7	0.3659381293761164	0.9737500000000001	0.2890648263178878	0.0	0.5056631140811902	3
4	4008	16051542	장터솥단지삼겹살	FD6	음식점	음식점 > 한식 > 육류,고기	0504-1400-5251	서울 노원구 공릉동 435-2	서울 노원구 공릉로 231	127.075996697355	37.6297178665768	http://place.map.kakao.com/16051542	34.0	FD6	0.4067848328817757	0.6888958333333332	0.2890648263178878	0.0	0.46507387246503845	4
4	4008	761210655	서울동산고등학교	SC4	학교	교육,학문 > 학교 > 고등학교 > 특성화고등학교	02-971-0903	서울 노원구 공릉동 481-3	서울 노원구 공릉로 257	127.07490513779516	37.63023212662394	http://place.map.kakao.com/761210655	87.0	SC4	0.3163855700511949	0.8915	0.2890648263178878	0.0	0.4522273737402436	5
4	4008	1516382738	올스톤커피하우스	CE7	카페	음식점 > 카페		서울 노원구 공릉동 437-4	서울 노원구 공릉로 229-1	127.07613238112	37.629463701029	http://place.map.kakao.com/1516382738	51.0	CE7	0.2594460885514357	0.9737500000000001	0.2890648263178878	0.0	0.43324852632040733	6
4	4008	110917805	밥은화 과기대점	FD6	음식점	음식점 > 한식		서울 노원구 공릉동 437-4	서울 노원구 공릉로 229-1	127.075946521553	37.6293935438873	http://place.map.kakao.com/110917805	43.0	FD6	0.3205983653418867	0.6888958333333332	0.2890648263178878	0.0	0.4064670745379139	7
4	4008	1945697503	응급실국물떡볶이 서울공릉점	FD6	음식점	음식점 > 분식 > 떡볶이 > 응급실국물떡볶이	02-949-1191	서울 노원구 공릉동 435-2	서울 노원구 공릉로 231	127.07612249511806	37.62976733971978	http://place.map.kakao.com/1945697503	46.0	FD6	0.296137555839429	0.6888958333333332	0.2890648263178878	0.0	0.3898337240762427	8
4	4008	139212943	샹츠마라 공릉점	FD6	음식점	음식점 > 중식 > 중국요리 > 샹츠마라	02-979-8285	서울 노원구 공릉동 437-4	서울 노원구 공릉로 229-1	127.07613238111934	37.62946370102377	http://place.map.kakao.com/139212943	51.0	FD6	0.2594460885514357	0.6888958333333332	0.2890648263178878	0.0	0.3648835263204072	9
4	4008	27404804	아이엠돈까스	FD6	음식점	음식점 > 일식 > 돈까스,우동	02-976-0316	서울 노원구 공릉동 431-2	서울 노원구 동일로198길 64	127.07507092500767	37.62949231170659	http://place.map.kakao.com/27404804	52.0	FD6	0.2526724291359257	0.6888958333333332	0.2890648263178878	0.0	0.3602774379178605	10
4	4008	27087656	공차 서울과기대점	CE7	카페	음식점 > 카페 > 공차	02-977-5856	서울 노원구 공릉동 438-2	서울 노원구 공릉로 227	127.076449563623	37.6294472781973	http://place.map.kakao.com/27087656	78.0	CE7	0.12700966875503003	0.9737500000000001	0.2890648263178878	0.0	0.34319176085885145	11
4	4008	1001378553	CU 서울과기대점 ATM	BK9	은행	금융,보험 > 금융서비스 > 은행 > ATM		서울 노원구 공릉동 437-2	서울 노원구 공릉로 229	127.07640779284921	37.62958876006692	http://place.map.kakao.com/1001378553	71.0	BK9	0.18443167847025324	0.22312500000000005	0.2890648263178878	0.0	0.20208872746520323	12
4	4008	1342794492	공릉행복주택아파트 지하주차장	PK6	주차장	교통,수송 > 교통시설 > 주차장		서울 노원구 공릉동 429-12		127.075932157346	37.6286367247381	http://place.map.kakao.com/1342794492	119.0	PK6	0.11309951552281072	0.2821874999999999	0.2890648263178878	0.09008333333333335	0.07767452332760894	13
4	4009	27322801	바우네수제왕돈까스	FD6	음식점	음식점 > 일식 > 돈까스,우동	02-973-9431	서울 노원구 공릉동 172-4	서울 노원구 공릉로 239	127.07584790178804	37.63044776099578	http://place.map.kakao.com/27322801	9.0	FD6	0.788127627745311	0.9163888888888891	0.2890648263178878	0.0	0.7789853063055759	1
4	4009	21305214	온달네	FD6	음식점	음식점 > 한식 > 국수	02-976-0622	서울 노원구 공릉동 461-1	서울 노원구 공릉로 235	127.075707369374	37.6303919901196	http://place.map.kakao.com/21305214	23.0	FD6	0.5441852219965451	0.9163888888888891	0.2890648263178878	0.0	0.6131044703964151	2
4	4009	1560569242	교촌치킨 공릉2호점	FD6	음식점	음식점 > 치킨 > 교촌치킨	02-975-9991	서울 노원구 공릉동 461-1	서울 노원구 공릉로 235	127.07599033870486	37.63014854200043	http://place.map.kakao.com/1560569242	34.0	FD6	0.4067848328817757	0.9163888888888891	0.2890648263178878	0.0	0.5196722057983719	3
4	4009	910350145	닭도리로	FD6	음식점	음식점 > 한식 > 육류,고기 > 닭요리	02-972-9289	서울 노원구 공릉동 462-5	서울 노원구 공릉로 245	127.075551146674	37.6305038125082	http://place.map.kakao.com/910350145	35.0	FD6	0.3961644302820655	0.9163888888888891	0.2890648263178878	0.0	0.512450332030569	4
4	4009	1138831141	서울테크어린이집	PS3	어린이집,유치원	교육,학문 > 유아교육 > 어린이집	02-972-1156	서울 노원구 공릉동 172	서울 노원구 공릉로 232	127.07631159249347	37.63078713371108	http://place.map.kakao.com/1138831141	47.0	PS3	0.39355294055912554	0.5852749999999998	0.2890648263178878	0.0	0.4312071856856363	5
4	4009	26518032	맥도날드 과학기술대점	FD6	음식점	음식점 > 패스트푸드 > 맥도날드	02-6011-1300	서울 노원구 공릉동 435-2	서울 노원구 공릉로 231	127.076291347229	37.6298221908143	http://place.map.kakao.com/26518032	77.0	FD6	0.13041455246776984	0.9163888888888891	0.2890648263178878	0.0	0.33174041511684793	6
4	4009	761210655	서울동산고등학교	SC4	학교	교육,학문 > 학교 > 고등학교 > 특성화고등학교	02-971-0903	서울 노원구 공릉동 481-3	서울 노원구 공릉로 257	127.07490513779516	37.63023212662394	http://place.map.kakao.com/761210655	96.0	SC4	0.2808762017642816	0.4111851851851852	0.2890648263178878	0.0	0.31280544774958696	7
4	4010	9751124	노원문화원	CT1	문화시설	문화,예술 > 문화시설 > 문화원	02-6380-0022	서울 노원구 공릉동 710	서울 노원구 동일로197길 24	127.069814964677	37.6288026802774	http://place.map.kakao.com/9751124	55.0	CT1	0.48310887941542097	0.8217604166666668	0.2890648263178878	0.0	0.5488617241079173	1
4	4010	8375372	서울용원초등학교	SC4	학교	교육,학문 > 학교 > 초등학교	02-948-5302	서울 노원구 공릉동 709	서울 노원구 섬밭로 144	127.0687757609795	37.629614178153204	http://place.map.kakao.com/8375372	76.0	SC4	0.3659381293761164	0.9813333333333333	0.2890648263178878	0.0	0.5074831140811902	2
4	4010	10636662	예인치과의원	HP8	병원	의료,건강 > 병원 > 치과	02-977-2828	서울 노원구 공릉동 312-3	서울 노원구 동일로197길 23	127.070072864027	37.6283880737127	http://place.map.kakao.com/10636662	107.0	HP8	0.2034648726923105	0.6605194444444445	0.2890648263178878	0.0	0.3200059662028688	3
4	4010	10662008	연세키즈소아청소년과의원	HP8	병원	의료,건강 > 병원 > 소아청소년과	02-973-3455	서울 노원구 공릉동 727	서울 노원구 섬밭로 134	127.069316017907	37.6282695905577	http://place.map.kakao.com/10662008	109.0	HP8	0.19749859481563617	0.6605194444444445	0.2890648263178878	0.0	0.3159488972467303	4
4	4010	8373180	공릉서울치과의원	HP8	병원	의료,건강 > 병원 > 치과	02-973-2864	서울 노원구 공릉동 312-4	서울 노원구 동일로197길 21	127.0702337456485	37.628407799759245	http://place.map.kakao.com/8373180	112.0	HP8	0.18887560283756186	0.6605194444444445	0.2890648263178878	0.0	0.3100852627016398	5
4	4010	2018435665	동아의원	HP8	병원	의료,건강 > 병원 > 내과	02-962-9240	서울 노원구 공릉동 312-4	서울 노원구 동일로197길 21	127.07022468124818	37.62840600318171	http://place.map.kakao.com/2018435665	112.0	HP8	0.18887560283756186	0.6605194444444445	0.2890648263178878	0.0	0.3100852627016398	6
4	4010	1484708353	롯데ATM 세븐일레븐 공릉라이프	BK9	은행	금융,보험 > 금융서비스 > 은행 > ATM		서울 노원구 공릉동 708		127.069856482411	37.6295883156596	http://place.map.kakao.com/1484708353	48.0	BK9	0.31890655732397044	0.1983333333333334	0.2890648263178878	0.0	0.287581645085731	7
4	4010	1926517637	서울미르한방병원	HP8	병원	의료,건강 > 병원 > 한방병원	02-949-1075	서울 노원구 공릉동 323-2	서울 노원구 동일로197길 11	127.070643930259	37.628510267329	http://place.map.kakao.com/1926517637	128.0	HP8	0.14885808080333315	0.6605194444444445	0.2890648263178878	0.0	0.28287334771836425	8
4	4010	1446310536	플레이팩토 공릉 풍림	AC5	학원	교육,학문 > 학원 > 수학학원 > 플레이팩토	010-4994-9819	서울 노원구 공릉동 727	서울 노원구 섬밭로 134	127.069335382415	37.628384004438	http://place.map.kakao.com/1446310536	96.0	AC5	0.10170139230422684	0.6732048611111112	0.2890648263178878	0.0	0.25385129953897195	9
4	4010	10384970	본죽&비빔밥cafe 공릉점	FD6	음식점	음식점 > 퓨전요리 > 퓨전한식 > 본죽&비빔밥cafe	02-976-6280	서울 노원구 공릉동 727	서울 노원구 섬밭로 134	127.06944305649168	37.62844250523302	http://place.map.kakao.com/10384970	89.0	FD6	0.0949412163184626	0.2605555555555555	0.2890648263178878	0.0	0.1502185465353189	10
4	4010	87486866	노원문화원 주차장	PK6	주차장	교통,수송 > 교통시설 > 주차장		서울 노원구 공릉동 710		127.069988381073	37.6288998840559	http://place.map.kakao.com/87486866	56.0	PK6	0.35856654137319055	0.33833333333333326	0.2890648263178878	0.25	0.09815043423920061	11
4	4010	1861415207	공릉풍림아파트 B상가주차장	PK6	주차장	교통,수송 > 교통시설 > 주차장		서울 노원구 공릉동 727	서울 노원구 섬밭로 134	127.069660756604	37.6286514057276	http://place.map.kakao.com/1861415207	67.0	PK6	0.2931396310181003	0.33833333333333326	0.2890648263178878	0.25	0.05366013519773921	12
4	4010	21850513	공릉동충전소	OL7	주유소,충전소	교통,수송 > 자동차 > 주유,가스 > LPG충전소 > SK LPG충전소	02-972-2254	서울 노원구 공릉동 711-1	서울 노원구 동일로 1113	127.07084501843222	37.629116510499045	http://place.map.kakao.com/21850513	118.0	OL7	0.096205395051185	0.33833333333333326	0.2890648263178878	0.25	0.0	13
