"시설명","시설코드","시설종류명(시설유형)","시설종류상세명(시설종류)","자치구(시)구분","시군구코드","시군구명","시설주소","전화번호","우편번호"
"중랑리베데이케어센터","G2641","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1126000000","중랑구","서울특별시 중랑구 동일로 608, 4,5층 (면목동)","",""
"엘림요양원 단기보호","G2695","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1126000000","중랑구","서울특별시 중랑구 봉우재로 79, 3층 (상봉동, 화성빌딩)","",""
"(주)KB골든라이프케어 강동케어센터","G2759","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1174000000","강동구","서울특별시 강동구 아리수로93나길 10 (강일동)","",""
"성동구립 사근동데이케어센터","G2857","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1120000000","성동구","서울특별시 성동구 사근동길 37, 3층 (사근동)","",""
"효사랑나눔데이케어센터","G2874","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1135000000","노원구","서울특별시 노원구 덕릉로 712-4, 2,3,4층 (중계동)","",""
"정원단기요양센타","G2892","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1126000000","중랑구","서울특별시 중랑구 용마산로112길 90, 4층 (망우동)","",""
"꿈이있는데이케어센터","G2918","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1126000000","중랑구","서울특별시 중랑구 동일로 680 (면목동)","",""
"신효데이케어앤드 주식회사","G2920","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1171000000","송파구","서울특별시 송파구 가락로 45, 2,3,4층 (석촌동)","",""
"석관데이케어센터","G2930","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1129000000","성북구","서울특별시 성북구 화랑로 278, 5층, 6층 (석관동)","",""
"죽헌 미르데이센터(관악2호)","G2934","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1162000000","관악구","서울특별시 관악구 은천로 25, 3층 (봉천동, 정암빌딩)","",""
"관악중앙데이케어센터","G2956","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1162000000","관악구","서울특별시 관악구 봉천로 421, 2.3층 (봉천동, 샤인텔)","",""
"서림노인복지센터","G3011","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1162000000","관악구","서울특별시 관악구 신림로 211, 2,4층 (신림동, 미보빌딩)","",""
"구로제일데이케어센터","G3024","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1153000000","구로구","서울특별시 구로구 가마산로27길 14, 3,4층 (구로동)","",""
"수락데이케어센터","G3039","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1135000000","노원구","서울특별시 노원구 수락산로 222, 4층 (상계동)","",""
"A플러스잠실데이케어센터","G3109","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1171000000","송파구","서울특별시 송파구 백제고분로 235, 2, 4층 (삼전동)","",""
"(주)가가호호재가주간복지센터","G3136","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1126000000","중랑구","서울특별시 중랑구 겸재로54길 99 (면목동)","",""
"(사)굿하트 금천데이케어센터","G3158","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1154500000","금천구","서울특별시 금천구 시흥대로 비즈메드 빌딩 12 층","",""
"효도로어르신학교(데이케어센터)","G3165","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1153000000","구로구","서울특별시 구로구 경인로 393-7, 2동 8층 (고척동)","",""
"성내데이케어센터","G3170","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1174000000","강동구","서울특별시 강동구 풍성로 138, 4~6층 (성내동)","",""
"공릉데이케어센터","G3291","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1135000000","노원구","서울특별시 노원구 동일로 1127 (공릉동)","",""
"진각홈케어 성북센터","G3319","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1129000000","성북구","서울특별시 성북구 장월로1길 107, 302호 (하월곡동)","",""
"굿 데이케어센터","G3358","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1141000000","서대문구","서울특별시 서대문구 연희로 165, 2층 (연희동)","",""
"명성노인복지센터","G3403","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1129000000","성북구","서울특별시 성북구 보국문로4길 8, 2층 (정릉동)","",""
"남가좌데이케어센터","G3406","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1141000000","서대문구","서울특별시 서대문구 명지대길 103, 1층 (남가좌동)","",""
"고운케어재가복지센터","G3430","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1159000000","동작구","서울특별시 동작구 보라매로 106, 3층 (신대방동)","",""
"엔젤리아데이케어센터","G3442","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1150000000","강서구","서울특별시 강서구 금낭화로 5, 2층 (방화동)","",""
"구립용마데이케어센터","G3446","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1126000000","중랑구","서울특별시 중랑구 용마산로94길 98 (면목동)","",""
"(주)성동돌봄센터","G3450","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1120000000","성동구","서울특별시 성동구 왕십리로 309, 2층 205호 (행당동, 왕십리이스타빌)","",""
"역삼사랑데이케어센터","G3475","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1168000000","강남구","서울특별시 강남구 논현로72길 16 (역삼동)","",""
"'강북햇살데이케어센터'","G3545","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1130500000","강북구","서울특별시 강북구 삼양로 438 (수유동, 한일빌딩 2층)","",""
"우리들주야간보호센터","G3564","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1153000000","구로구","서울특별시 구로구 고척동 72번지 7호 문화골든타워 9층","",""
"구립동안사랑데이케어센터","G3684","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1123000000","동대문구","서울특별시 동대문구 황물로 30, 1~2층 (답십리동)","",""
"금천한내데이케어센터","G3688","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1154500000","금천구","서울특별시 금천구 한내로 69-15 (독산동, 독산13단지 고령자복지주택 4~5층)","",""
"구세군홍제데이케어센터","G3692","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1141000000","서대문구","서울특별시 서대문구 홍은중앙로 113, 3층 (홍은동, 홍은빌딩)","",""
"구립중림어르신데이케어센터","G3709","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1114000000","중구","서울특별시 중구 서소문로6길 16, 4층 (중림동)","",""
"목동굿모닝데이케어센터 목동굿모닝방문요양센터","G3719","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1147000000","양천구","서울특별시 양천구 공항대로 594, 2층, 3층 (목동)","",""
"늘봄노인주야간보호센터","G3878","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1171000000","송파구","서울특별시 송파구 마천로 264, 5층 (거여동, 흥일빌딩)","",""
"늘봄재가노인복지센터","G3887","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1126000000","중랑구","서울특별시 중랑구 겸재로 204, 2층 (면목동)","",""
"구립대림1동데이케어센터","G3898","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1156000000","영등포구","서울특별시 영등포구 디지털로 441 (대림동)","",""
"구립신길5동데이케어센터","G3899","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1156000000","영등포구","서울특별시 영등포구 도림로80길 6 (신길동)","",""
"에녹요양협동조합 주야간보호센터","G3910","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1156000000","영등포구","서울특별시 영등포구 가마산로 313, 3층, 4층 (대림동)","",""
"서울데이케어센터","G3915","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1123000000","동대문구","서울특별시 동대문구 신이문로 27, 7~8층 (이문동)","",""
"응암데이케어","G3922","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1138000000","은평구","서울특별시 은평구 백련산로 133, 5,6층 (응암동)","",""
"우리실버홈케어복지센터","G3947","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1147000000","양천구","서울특별시 양천구 가로공원로 123, 201호 (신월동, 우진팰리스)","",""
"(A+)한성노인복지센터","G3969","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1126000000","중랑구","서울특별시 중랑구 동일로129길 35, 205호 (중화동, 태능시장 주상복합빌딩)","",""
"숲데이케어센터","G3971","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1159000000","동작구","서울특별시 동작구 상도로68길 1-20, 2층 (상도동)","",""
"벧엘데이케어센터","G4005","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1162000000","관악구","서울특별시 관악구 문성로 96, 4,5층 (신림동)","",""
"천세노인복지센터","G4017","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1153000000","구로구","서울특별시 구로구 경인로55길 21 (구로동)","",""
"한결재가돌봄센터","G4033","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1132000000","도봉구","서울특별시 도봉구 도봉로164길 33-25, 502호 (도봉동)","",""
"마포봄데이케어센터","G4057","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1144000000","마포구","서울특별시 마포구 대흥로 54, 5층 501호 (대흥동)","",""
"'A+'서울노인복지센터","G4064","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1126000000","중랑구","서울특별시 중랑구 신내로16길 33, 106호 (신내동, 신내동 의료안심주택)","",""
"금호무지개노인복지센터","G4093","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1120000000","성동구","서울특별시 성동구 금호로13길 17 (금호동2가)","",""
"강서시니어스주야간보호센터","G4098","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1150000000","강서구","서울특별시 강서구 공항대로 315 (등촌동)","",""
"서울희망데이케어센터","G4125","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1156000000","영등포구","서울특별시 영등포구 도신로 235 (신길동)","",""
"구립신내우리데이케어센터","G4140","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1126000000","중랑구","서울특별시 중랑구 망우로65길 20 (신내동)","",""
"목동 연세데이케어센터","G4156","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1147000000","양천구","서울특별시 양천구 목동중앙본로3길 10, 1층 (목동)","",""
"백세만세데이케어센터","G4188","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1121500000","광진구","서울특별시 광진구 광나루로 556, 4층 (구의동, 씨엔씨빌딩)","",""
"해피데이케어센터","G4189","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1138000000","은평구","서울특별시 은평구 진흥로 91-1, 4~6층 (역촌동)","",""
"금천희망데이케어센터","G4237","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1154500000","금천구","서울특별시 금천구 금하로 658, 2,3층 (시흥동)","",""
"(금천)하늘방문요양센터","G4240","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1154500000","금천구","서울특별시 금천구 독산로85길 36, 205호 (독산동, 독산 오르페움타워)","",""
"행복 데이케어센터","G4271","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1174000000","강동구","서울특별시 강동구 올림픽로98길 30, 3층 (암사동)","",""
"중랑구재가노인복지센터","G4277","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1126000000","중랑구","서울특별시 중랑구 답십리로77길 105, 2층 (면목동)","",""
"관악난향데이케어센터","G4308","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1162000000","관악구","서울특별시 관악구 난곡로 42, 2층 (신림동)","",""
"구립갈월데이케어센터","G4371","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1117000000","용산구","서울특별시 용산구 두텁바위로 25, 3층 (갈월동, 갈월종합사회복지관)","",""
"(A)청춘시대 재활복지센터","G4528","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1126000000","중랑구","서울특별시 중랑구 용마산로125가길 47, 2,3층 (신내동)","",""
"동광노인복지센터","G4629","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1159000000","동작구","서울특별시 동작구 성대로1가길 12 (상도동)","",""
"구로 100세대학데이케어센터","G4641","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1153000000","구로구","서울특별시 구로구 경인로43길 22, 2층 (고척동)","",""
"평강마을 데이케어센터","G4646","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1121500000","광진구","서울특별시 광진구 자양번영로4길 13, 3층 (자양동)","",""
"관악희망데이케어센터","G4655","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1162000000","관악구","서울특별시 관악구 봉천로 391, 5층 (봉천동)","",""
"가가호호데이케어센터","G4679","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1147000000","양천구","서울특별시 양천구 월정로 39, 2층 (신월동)","",""
"상암데이케어센터","G4680","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1144000000","마포구","서울특별시 마포구 월드컵로42길 2, 2층 (상암동)","",""
"더봄데이케어센터","G4693","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1141000000","서대문구","서울특별시 서대문구 응암로 16, 2~3층 (북가좌동)","",""
"바른데이케어센터","G4702","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1129000000","성북구","서울특별시 성북구 보문로40길 11, 2,4층 (동소문동5가, 성신여대역솔하임)","",""
"구립모랫말데이케어센터","G4715","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1156000000","영등포구","서울특별시 영등포구 도영로 41, 5층 (도림동, 구립모랫말데이케어센터)","",""
"'품앗이노인복지센터'","G4733","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1162000000","관악구","서울특별시 관악구 장군봉2길 13, 1층 (봉천동)","",""
"우리노인복지센터","G4735","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1159000000","동작구","서울특별시 동작구 남부순환로 2053 (사당동)","",""
"개포데이케어센터","G4755","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1168000000","강남구","서울특별시 강남구 삼성로 38, 504~506호 (개포동, 개포빌딩)","",""
"강서중앙데이케어센터","G4834","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1150000000","강서구","서울특별시 강서구 양천로 132, 1,2층 (방화동, 한림리첸빌)","",""
"구로미가데이케어센터","G4840","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1153000000","구로구","서울특별시 구로구 천왕로 32, 6,7층 605,701호 (천왕동, 에이스프라자)","",""
"굿피플데이케어센터","G4857","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1162000000","관악구","서울특별시 관악구 난곡로 299, 4층 (신림동)","",""
"풍납데이케어센터","G4874","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1171000000","송파구","서울특별시 송파구 강동대로3길 5 (풍납동)","",""
"오손도손종합복지센터","G4947","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1132000000","도봉구","서울특별시 도봉구 도당로13길 22, 3층 (방학동)","",""
"강서데이케어센터","G4964","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1150000000","강서구","서울특별시 강서구 화곡로 225, 7층 (화곡동)","",""
"희망재가장기요양기관","G5028","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1126000000","중랑구","서울특별시 중랑구 면목로58길 18 (면목동)","",""
"고수련노인복지센터","G5036","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1135000000","노원구","서울특별시 노원구 노원로34길 102, 2층 (상계동)","",""
"늘봄데이케어센터","G5050","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1135000000","노원구","서울특별시 노원구 한글비석로47길 58, 2층 (상계동, 우림빌딩)","",""
"KB골든라이프케어 위례케어센터","G5085","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1171000000","송파구","서울특별시 송파구 위례광장로 220, 1층 (장지동)","",""
"(협)사랑방데이케어센터","G5106","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1147000000","양천구","서울특별시 양천구 가로공원로 146, 2층 (신월동, 정용빌딩)","",""
"참사랑실버재활주간보호센터","G5110","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1123000000","동대문구","서울특별시 동대문구 장한로23길 21, 2층 (장안동)","",""
"늘봄데이케어센터","G5156","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1147000000","양천구","서울특별시 양천구 목동중앙남로3길 42, 지층,1층 (목동)","",""
"엔젤노인재가복지센터","G5163","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1126000000","중랑구","서울특별시 중랑구 사가정로50길 12, 1층 (면목동)","",""
"'(A+)'누리 봄 방문간호요양센터","G5165","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1126000000","중랑구","서울특별시 중랑구 면목로 401 (면목동)","",""
"은평사랑데이케어센터","G5168","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1138000000","은평구","서울특별시 은평구 응암로 356, 1층 (녹번동, 녹번타워)","",""
"가족사랑 데이케어","G5173","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1126000000","중랑구","서울특별시 중랑구 망우로 244, 5층 (상봉동)","",""
"DMC실버케어","G5178","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1141000000","서대문구","서울특별시 서대문구 응암로 76, 4층 (북가좌동)","",""
"늘푸른데이케어센터","G5224","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1135000000","노원구","서울특별시 노원구 공릉로43길 18, 2층 (공릉동)","",""
"88재활데이케어센터","G5318","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1135000000","노원구","서울특별시 노원구 상계로27길 12 (상계동, 401호,402호,501호,502호,503호)","",""
"감동드림데이케어센터","G5323","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1154500000","금천구","서울특별시 금천구 금하로 720, 5층 (시흥동, 에벤에셀프라자)","",""
"가가호호 데이케어센터","G5341","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1162000000","관악구","서울특별시 관악구 은천로 25, 5층 (봉천동, 정암빌딩)","",""
"예담주야간보호센터","G5390","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1123000000","동대문구","서울특별시 동대문구 장한로27길 29, 301호 (장안동)","",""
"강서목동재가복지센터","G5510","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1147000000","양천구","서울특별시 양천구 국회대로 252, 205호 (신정동)","",""
"에스더블유135재가요양센터","G5519","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1147000000","양천구","서울특별시 양천구 남부순환로60길 5-2, 102호 (신월동)","",""
"봄날재가복지센터","G5528","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1147000000","양천구","서울특별시 양천구 오목로 114, 1층 (신월동)","",""
"다인재가노인복지센터","G5601","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1126000000","중랑구","서울특별시 중랑구 사가정로 383, 2층 (면목동)","",""
"나무 주간보호센터","G5633","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1135000000","노원구","서울특별시 노원구 화랑로 463, 2층 (공릉동)","",""
"인연방문요양센터","G5648","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1138000000","은평구","서울특별시 은평구 진흥로1길 38-20 (역촌동)","",""
"동행재가복지센터","G5708","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1138000000","은평구","서울특별시 은평구 갈현로17가길 3, 1층 (구산동)","",""
"서서울어르신복지관병설서서울데이케어센터","G5711","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1147000000","양천구","서울특별시 양천구 가로공원로60가길 16, 3층 (신월동)","",""
"사계절 노인장기요양기관","G5747","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1156000000","영등포구","서울특별시 영등포구 영신로 1-2, 4층 (도림동)","",""
"마음다함 어르신돌봄센터 독산점","G5788","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1154500000","금천구","서울특별시 금천구 벚꽃로6길 21, 3층 (독산동, 예일빌딩)","",""
"곰달래복지센터","G5812","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1147000000","양천구","서울특별시 양천구 곰달래로14길 16-2, 301호 (신월동)","",""
"경희재가복지센터","G5842","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1132000000","도봉구","서울특별시 도봉구 우이천로34길 9, 1층 (쌍문동)","",""
"무지개노인복지센터","G5856","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1126000000","중랑구","서울특별시 중랑구 신내로 115, 상가동 108호 (신내동, 신내아파트)","",""
"9학년데이케어센터(재활)","G5959","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1174000000","강동구","서울특별시 강동구 구천면로 304, 2~3층 (천호동)","",""
"에덴재가복지센터","G6002","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1132000000","도봉구","서울특별시 도봉구 방학로 203, 2층 201호 (방학동, 신동아상가)","",""
"중계재가복지센터","G6018","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1135000000","노원구","서울특별시 노원구 중계로 90, 209호 (중계동, 우암타운)","",""
"동작어르신돌봄센터","G6048","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1159000000","동작구","서울특별시 동작구 장승배기로20길 2, 2층 (노량진동)","",""
"(A+)은혜방문요양센터","G6049","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1147000000","양천구","서울특별시 양천구 신정중앙로16길 12, 지층 (신정동)","",""
"군자 연세데이케어센터","G6052","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1121500000","광진구","서울특별시 광진구 군자로 108, 4층 (군자동, 군자빌딩)","",""
"참기쁨 재가복지센터","G6059","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1126000000","중랑구","서울특별시 중랑구 용마산로122길 4 (망우동)","",""
"엘림재가방문센터","G6084","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1126000000","중랑구","서울특별시 중랑구 송림길 102, 1층 (망우동)","",""
"임사랑방문재가센터","G6100","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1147000000","양천구","서울특별시 양천구 목동중앙북로7가길 55, 4층 2호 (목동)","",""
"구로제일데이케어센터사랑점","G6101","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1153000000","구로구","서울특별시 구로구 가마산로 265, 2층 (구로동, 한솔로이젠트)","",""
"효드림재가복지센터","G6135","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1147000000","양천구","서울특별시 양천구 남부순환로40길 53, 1층 (신월동)","",""
"어버이사랑노인의료복지센터2 병설 데이케어센터","G6142","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1156000000","영등포구","서울특별시 영등포구 도림로 318, 5층 (신길동)","",""
"어버이사랑노인의료복지센터3 병설 데이케어센터","G6143","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1156000000","영등포구","서울특별시 영등포구 도림로 318, 6층 (신길동)","",""
"고구려복지센터","G6149","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1129000000","성북구","서울특별시 성북구 한천로 598, 4층 (석관동, 세진빌딩)","",""
"양천나루재가복지센터","G6156","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1147000000","양천구","서울특별시 양천구 곰달래로13길 59-1, 1층 (신월동)","",""
"행복케어","G6199","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1171000000","송파구","서울특별시 송파구 동남로 286, 2층 (오금동)","",""
"스마일복지센터","G6208","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1138000000","은평구","서울특별시 은평구 통일로 906, 3층 (불광동, 해피플러스1)","",""
"우리 데이케어센터","G6209","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1132000000","도봉구","서울특별시 도봉구 도봉로163길 10, 4층 (도봉동)","",""
"보람방문복지센터","G6221","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1147000000","양천구","서울특별시 양천구 남부순환로67길 20, 2층 (신월동)","",""
"복지세상 사회적협동조합 방문목욕센터","G6227","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1135000000","노원구","서울특별시 노원구 동일로 1127, 3층 1호 (공릉동, 공릉종합사회복지관)","",""
"한마음노인복지센터","G6229","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1138000000","은평구","서울특별시 은평구 서오릉로9길 9, 101호 (역촌동, 조운아트빌)","",""
"153통합돌봄재가센터","G6264","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1123000000","동대문구","서울특별시 동대문구 사가정로 6, 3층 (답십리동, 청계 G well estates)","",""
"강북하루정요양원","G6287","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1130500000","강북구","서울특별시 강북구 삼양로 433, 5층 (수유동)","",""
"강서재활전문데이케어센터","G6293","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1150000000","강서구","서울특별시 강서구 방화동로 115, 3,4층 (방화동)","",""
"갓사랑노인재가복지센터","G6302","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1130500000","강북구","서울특별시 강북구 삼양로32나길 19, 103호 (미아동)","",""
"유진실버방문요양센터","G6325","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1147000000","양천구","서울특별시 양천구 목동중앙북로5길 29, 203호 (목동, 그랜드비스타)","",""
"늘사랑 요양복지센터","G6380","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1130500000","강북구","서울특별시 강북구 오현로21길 42, 지층 1호 (번동)","",""
"홍제천데이케어센터","G6445","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1141000000","서대문구","서울특별시 서대문구 연희로 237, 2층~3층 (연희동)","",""
"늘푸른돌봄센터 노원중랑점","G6461","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1135000000","노원구","서울특별시 노원구 노원로 333, 209호 (중계동)","",""
"나눔재활데이케어센터","G6476","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1162000000","관악구","서울특별시 관악구 난곡로 189, 4,5층 (신림동)","",""
"행복 방문요양 복지센터","G6481","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1121500000","광진구","서울특별시 광진구 자양로 294, 2층 (구의동)","",""
"사랑배달 재가노인복지센터","G6497","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1174000000","강동구","서울특별시 강동구 양재대로 1522, 201호 (길동)","",""
"부모사랑복지센터","G6516","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1147000000","양천구","서울특별시 양천구 목동로3길 57, 상가동 108호 (신정동, 양천아파트)","",""
"더사랑데이케어센터","G6538","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1121500000","광진구","서울특별시 광진구 자양로 138, 1층 (구의동)","",""
"정담 재활 주야간보호센터","G6572","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1114000000","중구","서울특별시 중구 다산로36길 101, 2층 (신당동)","",""
